5.419999999999999929e+00,-2.011569519042968750e+02,-1.074570312500000000e+02,-1.108455657958984375e-02,0.000000000000000000e+00,5.087807774543762207e-02,1.572302211233282065e+00,-2.212489396333694458e-02,1.462421798706054688e+01,1.868135596935947764e-04,-7.978733628988265991e-03,3.461933135986328125e+00,1.000000000000000000e+00,2.941843376902397722e-05,-0.000000000000000000e+00
5.440000000000000391e+00,-2.011573791503906250e+02,-1.071635055541992188e+02,-1.108455657958984375e-02,-3.051741623494308442e-05,5.090539529919624329e-02,1.572305673342699217e+00,-2.228774316608905792e-02,1.469344043731689453e+01,1.930091586998767346e-04,-8.142460137605667114e-03,3.461122512817382812e+00,1.000000000000000000e+00,3.071856554015539587e-05,-0.000000000000000000e+00
5.459999999999999964e+00,-2.011578063964843750e+02,-1.068685913085937500e+02,-1.108451839536428452e-02,-3.051741623494308442e-05,5.092588812112808228e-02,1.572310067558497559e+00,-2.245418541133403778e-02,1.476264476776123047e+01,2.006753335396448633e-04,-8.322112262248992920e-03,3.460216522216796875e+00,1.000000000000000000e+00,3.158794788760133088e-05,-0.000000000000000000e+00
5.480000000000000426e+00,-2.011582794189453125e+02,-1.065723037719726562e+02,-1.108451839536428452e-02,-6.103483246988616884e-05,5.094637721776962280e-02,1.572313662825969294e+00,-2.262304723262786865e-02,1.483182907104492188e+01,2.080368720408943140e-04,-8.443091064691543579e-03,3.459215164184570312e+00,1.000000000000000000e+00,2.997525371029041708e-05,-0.000000000000000000e+00
5.500000000000000000e+00,-2.011587524414062500e+02,-1.062746276855468750e+02,-1.108448021113872528e-02,-6.103816849645227194e-05,5.096687003970146179e-02,1.572318190199822441e+00,-2.278616838157176971e-02,1.490099430084228516e+01,2.081635939992136457e-04,-8.156057447195053101e-03,3.458261489868164062e+00,1.000000000000000000e+00,2.794842839648481458e-05,-0.000000000000000000e+00
5.520000000000000462e+00,-2.011592102050781250e+02,-1.059755706787109375e+02,-1.108448021113872528e-02,-6.103483246988616884e-05,5.098735913634300232e-02,1.572321918625348536e+00,-2.294426225125789642e-02,1.497014045715332031e+01,2.028647802977098292e-04,-7.904693484306335449e-03,3.457307815551757812e+00,1.000000000000000000e+00,2.745366145973093808e-05,-0.000000000000000000e+00
5.540000000000000036e+00,-2.011596832275390625e+02,-1.056751327514648438e+02,-1.108444202691316605e-02,-6.103650230215862393e-05,5.100101977586746216e-02,1.572326179683092739e+00,-2.310397289693355560e-02,1.503926372528076172e+01,1.986728991485304499e-04,-7.985532283782958984e-03,3.456163406372070312e+00,1.000000000000000000e+00,2.578852399892639369e-05,-0.000000000000000000e+00
5.560000000000000497e+00,-2.011601562500000000e+02,-1.053733062744140625e+02,-1.108440384268760681e-02,-9.155058069154620171e-05,5.101468041539192200e-02,1.572330041266673195e+00,-2.326145209372043610e-02,1.510836601257324219e+01,1.917940250908335318e-04,-7.873959839344024658e-03,3.455114364624023438e+00,1.000000000000000000e+00,2.450740248605143279e-05,-0.000000000000000000e+00
5.580000000000000071e+00,-2.011606140136718750e+02,-1.050701065063476562e+02,-1.108440384268760681e-02,-9.155224688583984971e-05,5.103516951203346252e-02,1.572333769692199290e+00,-2.341708354651927948e-02,1.517744731903076172e+01,1.843828213297658879e-04,-7.781572639942169189e-03,3.454065322875976562e+00,1.000000000000000000e+00,2.442215372866485268e-05,-0.000000000000000000e+00
5.600000000000000533e+00,-2.011610870361328125e+02,-1.047655258178710938e+02,-1.108440384268760681e-02,-9.155224688583984971e-05,5.103516951203346252e-02,1.572337364959671024e+00,-2.357515320181846619e-02,1.524650573730468750e+01,1.801008051261306011e-04,-7.903482764959335327e-03,3.452920913696289062e+00,1.000000000000000000e+00,2.357182347623165697e-05,-0.000000000000000000e+00
5.620000000000000107e+00,-2.011615600585937500e+02,-1.044595565795898438e+02,-1.108444202691316605e-02,-9.155058069154620171e-05,5.103516951203346252e-02,1.572340960227142537e+00,-2.373275533318519592e-02,1.531554317474365234e+01,1.753970322509606789e-04,-7.880106568336486816e-03,3.451871871948242188e+00,1.000000000000000000e+00,2.284859147039242089e-05,-0.000000000000000000e+00
5.639999999999999680e+00,-2.011620330810546875e+02,-1.041522140502929688e+02,-1.108444202691316605e-02,-9.155058069154620171e-05,5.104200169444084167e-02,1.572344156020450523e+00,-2.388895303010940552e-02,1.538455677032470703e+01,1.708238804712891535e-04,-7.809884846210479736e-03,3.450679779052734375e+00,1.000000000000000000e+00,2.249035605927929282e-05,-0.000000000000000000e+00
5.660000000000000142e+00,-2.011624908447265625e+02,-1.038434906005859375e+02,-1.108444202691316605e-02,-9.155058069154620171e-05,5.104883015155792236e-02,1.572347618129867675e+00,-2.404526434838771820e-02,1.545354843139648438e+01,1.673583273465434730e-04,-7.815565913915634155e-03,3.449583053588867188e+00,1.000000000000000000e+00,2.305235284438822418e-05,-0.000000000000000000e+00
